
U(x, u) = x^2 + u^2

+-------+------------+-------------+---------------+-------------+
|   x   |   Пикар    | Явный Эйлер | Неявный Эйлер | Рунге-Кутта |
| 1.772 | 3.9314e+00 |  4.0600e+00 |   4.0794e+00  |  4.0746e+00 |
| 1.773 | 3.9399e+00 |  4.0699e+00 |   4.0894e+00  |  4.0845e+00 |
| 1.774 | 3.9485e+00 |  4.0797e+00 |   4.0994e+00  |  4.0945e+00 |
| 1.774 | 3.9570e+00 |  4.0896e+00 |   4.1094e+00  |  4.1044e+00 |
| 1.774 | 3.9657e+00 |  4.0995e+00 |   4.1194e+00  |  4.1144e+00 |
| 1.775 | 3.9743e+00 |  4.1095e+00 |   4.1295e+00  |  4.1245e+00 |
| 1.776 | 3.9830e+00 |  4.1195e+00 |   4.1397e+00  |  4.1346e+00 |
| 1.776 | 3.9916e+00 |  4.1296e+00 |   4.1499e+00  |  4.1448e+00 |
| 1.776 | 4.0004e+00 |  4.1397e+00 |   4.1601e+00  |  4.1549e+00 |
| 1.777 | 4.0091e+00 |  4.1499e+00 |   4.1704e+00  |  4.1652e+00 |
| 1.778 | 4.0179e+00 |  4.1600e+00 |   4.1807e+00  |  4.1754e+00 |
| 1.778 | 4.0267e+00 |  4.1703e+00 |   4.1910e+00  |  4.1858e+00 |
| 1.778 | 4.0355e+00 |  4.1805e+00 |   4.2014e+00  |  4.1961e+00 |
| 1.779 | 4.0444e+00 |  4.1909e+00 |   4.2119e+00  |  4.2065e+00 |
| 1.780 | 4.0533e+00 |  4.2012e+00 |   4.2224e+00  |  4.2170e+00 |
| 1.780 | 4.0622e+00 |  4.2116e+00 |   4.2329e+00  |  4.2275e+00 |
| 1.780 | 4.0712e+00 |  4.2221e+00 |   4.2435e+00  |  4.2380e+00 |
| 1.781 | 4.0801e+00 |  4.2326e+00 |   4.2542e+00  |  4.2486e+00 |
| 1.782 | 4.0892e+00 |  4.2431e+00 |   4.2648e+00  |  4.2593e+00 |
| 1.782 | 4.0982e+00 |  4.2537e+00 |   4.2756e+00  |  4.2699e+00 |
| 1.782 | 4.1073e+00 |  4.2644e+00 |   4.2863e+00  |  4.2807e+00 |
| 1.783 | 4.1164e+00 |  4.2750e+00 |   4.2972e+00  |  4.2914e+00 |
| 1.784 | 4.1255e+00 |  4.2858e+00 |   4.3080e+00  |  4.3023e+00 |
| 1.784 | 4.1347e+00 |  4.2965e+00 |   4.3190e+00  |  4.3131e+00 |
| 1.784 | 4.1439e+00 |  4.3074e+00 |   4.3299e+00  |  4.3240e+00 |
| 1.785 | 4.1531e+00 |  4.3182e+00 |   4.3409e+00  |  4.3350e+00 |
| 1.786 | 4.1623e+00 |  4.3292e+00 |   4.3520e+00  |  4.3460e+00 |
| 1.786 | 4.1716e+00 |  4.3401e+00 |   4.3631e+00  |  4.3571e+00 |
| 1.786 | 4.1809e+00 |  4.3511e+00 |   4.3743e+00  |  4.3682e+00 |
| 1.787 | 4.1903e+00 |  4.3622e+00 |   4.3855e+00  |  4.3794e+00 |
| 1.788 | 4.1997e+00 |  4.3733e+00 |   4.3967e+00  |  4.3906e+00 |
| 1.788 | 4.2091e+00 |  4.3845e+00 |   4.4081e+00  |  4.4018e+00 |
| 1.788 | 4.2185e+00 |  4.3957e+00 |   4.4194e+00  |  4.4131e+00 |
| 1.789 | 4.2280e+00 |  4.4069e+00 |   4.4308e+00  |  4.4245e+00 |
| 1.790 | 4.2375e+00 |  4.4182e+00 |   4.4423e+00  |  4.4359e+00 |
| 1.790 | 4.2470e+00 |  4.4296e+00 |   4.4538e+00  |  4.4474e+00 |
| 1.790 | 4.2566e+00 |  4.4410e+00 |   4.4654e+00  |  4.4589e+00 |
| 1.791 | 4.2662e+00 |  4.4525e+00 |   4.4770e+00  |  4.4705e+00 |
| 1.792 | 4.2758e+00 |  4.4640e+00 |   4.4887e+00  |  4.4821e+00 |
| 1.792 | 4.2855e+00 |  4.4756e+00 |   4.5004e+00  |  4.4938e+00 |
| 1.792 | 4.2952e+00 |  4.4872e+00 |   4.5122e+00  |  4.5055e+00 |
| 1.793 | 4.3049e+00 |  4.4989e+00 |   4.5241e+00  |  4.5173e+00 |
| 1.793 | 4.3147e+00 |  4.5106e+00 |   4.5359e+00  |  4.5291e+00 |
| 1.794 | 4.3245e+00 |  4.5224e+00 |   4.5479e+00  |  4.5410e+00 |
| 1.794 | 4.3343e+00 |  4.5342e+00 |   4.5599e+00  |  4.5530e+00 |
| 1.795 | 4.3442e+00 |  4.5461e+00 |   4.5720e+00  |  4.5650e+00 |
| 1.795 | 4.3541e+00 |  4.5580e+00 |   4.5841e+00  |  4.5770e+00 |
| 1.796 | 4.3640e+00 |  4.5700e+00 |   4.5963e+00  |  4.5891e+00 |
| 1.796 | 4.3740e+00 |  4.5821e+00 |   4.6085e+00  |  4.6013e+00 |
| 1.797 | 4.3840e+00 |  4.5942e+00 |   4.6208e+00  |  4.6135e+00 |
| 1.797 | 4.3940e+00 |  4.6064e+00 |   4.6331e+00  |  4.6258e+00 |
| 1.798 | 4.4041e+00 |  4.6186e+00 |   4.6455e+00  |  4.6382e+00 |
| 1.798 | 4.4142e+00 |  4.6309e+00 |   4.6580e+00  |  4.6506e+00 |
| 1.799 | 4.4243e+00 |  4.6432e+00 |   4.6705e+00  |  4.6630e+00 |
| 1.799 | 4.4345e+00 |  4.6556e+00 |   4.6831e+00  |  4.6755e+00 |
| 1.800 | 4.4447e+00 |  4.6681e+00 |   4.6958e+00  |  4.6881e+00 |
| 1.800 | 4.4549e+00 |  4.6806e+00 |   4.7085e+00  |  4.7008e+00 |
| 1.801 | 4.4652e+00 |  4.6932e+00 |   4.7212e+00  |  4.7135e+00 |
| 1.801 | 4.4755e+00 |  4.7058e+00 |   4.7340e+00  |  4.7262e+00 |
| 1.802 | 4.4859e+00 |  4.7185e+00 |   4.7469e+00  |  4.7390e+00 |
| 1.802 | 4.4963e+00 |  4.7313e+00 |   4.7599e+00  |  4.7519e+00 |
| 1.803 | 4.5067e+00 |  4.7441e+00 |   4.7729e+00  |  4.7649e+00 |
| 1.803 | 4.5171e+00 |  4.7569e+00 |   4.7860e+00  |  4.7779e+00 |
| 1.804 | 4.5276e+00 |  4.7699e+00 |   4.7991e+00  |  4.7910e+00 |
| 1.804 | 4.5382e+00 |  4.7829e+00 |   4.8123e+00  |  4.8041e+00 |
| 1.805 | 4.5487e+00 |  4.7960e+00 |   4.8256e+00  |  4.8173e+00 |
| 1.805 | 4.5593e+00 |  4.8091e+00 |   4.8389e+00  |  4.8306e+00 |
| 1.806 | 4.5700e+00 |  4.8223e+00 |   4.8523e+00  |  4.8439e+00 |
| 1.806 | 4.5807e+00 |  4.8355e+00 |   4.8658e+00  |  4.8573e+00 |
| 1.807 | 4.5914e+00 |  4.8489e+00 |   4.8793e+00  |  4.8707e+00 |
| 1.807 | 4.6021e+00 |  4.8622e+00 |   4.8929e+00  |  4.8843e+00 |
| 1.808 | 4.6129e+00 |  4.8757e+00 |   4.9066e+00  |  4.8979e+00 |
| 1.808 | 4.6238e+00 |  4.8892e+00 |   4.9204e+00  |  4.9115e+00 |
| 1.809 | 4.6346e+00 |  4.9028e+00 |   4.9342e+00  |  4.9253e+00 |
| 1.809 | 4.6455e+00 |  4.9165e+00 |   4.9480e+00  |  4.9391e+00 |
| 1.810 | 4.6565e+00 |  4.9302e+00 |   4.9620e+00  |  4.9529e+00 |
| 1.810 | 4.6675e+00 |  4.9440e+00 |   4.9760e+00  |  4.9669e+00 |
| 1.811 | 4.6785e+00 |  4.9578e+00 |   4.9901e+00  |  4.9809e+00 |
| 1.811 | 4.6895e+00 |  4.9718e+00 |   5.0043e+00  |  4.9950e+00 |
| 1.812 | 4.7006e+00 |  4.9858e+00 |   5.0185e+00  |  5.0091e+00 |
| 1.812 | 4.7118e+00 |  4.9998e+00 |   5.0328e+00  |  5.0233e+00 |
| 1.813 | 4.7230e+00 |  5.0140e+00 |   5.0472e+00  |  5.0376e+00 |
| 1.813 | 4.7342e+00 |  5.0282e+00 |   5.0616e+00  |  5.0520e+00 |
| 1.814 | 4.7454e+00 |  5.0425e+00 |   5.0762e+00  |  5.0664e+00 |
| 1.815 | 4.7567e+00 |  5.0568e+00 |   5.0908e+00  |  5.0810e+00 |
| 1.815 | 4.7681e+00 |  5.0713e+00 |   5.1054e+00  |  5.0955e+00 |
| 1.815 | 4.7794e+00 |  5.0858e+00 |   5.1202e+00  |  5.1102e+00 |
| 1.816 | 4.7909e+00 |  5.1004e+00 |   5.1350e+00  |  5.1250e+00 |
| 1.817 | 4.8023e+00 |  5.1150e+00 |   5.1499e+00  |  5.1398e+00 |
| 1.817 | 4.8138e+00 |  5.1297e+00 |   5.1649e+00  |  5.1547e+00 |
| 1.817 | 4.8254e+00 |  5.1446e+00 |   5.1800e+00  |  5.1696e+00 |
| 1.818 | 4.8370e+00 |  5.1594e+00 |   5.1951e+00  |  5.1847e+00 |
| 1.819 | 4.8486e+00 |  5.1744e+00 |   5.2104e+00  |  5.1998e+00 |
| 1.819 | 4.8602e+00 |  5.1894e+00 |   5.2257e+00  |  5.2150e+00 |
| 1.819 | 4.8720e+00 |  5.2046e+00 |   5.2411e+00  |  5.2303e+00 |
| 1.820 | 4.8837e+00 |  5.2198e+00 |   5.2565e+00  |  5.2457e+00 |
| 1.821 | 4.8955e+00 |  5.2350e+00 |   5.2721e+00  |  5.2612e+00 |
| 1.821 | 4.9073e+00 |  5.2504e+00 |   5.2877e+00  |  5.2767e+00 |
| 1.821 | 4.9192e+00 |  5.2658e+00 |   5.3035e+00  |  5.2923e+00 |
| 1.822 | 4.9311e+00 |  5.2814e+00 |   5.3193e+00  |  5.3080e+00 |
| 1.823 | 4.9431e+00 |  5.2970e+00 |   5.3351e+00  |  5.3238e+00 |
| 1.823 | 4.9551e+00 |  5.3127e+00 |   5.3511e+00  |  5.3397e+00 |
| 1.823 | 4.9672e+00 |  5.3284e+00 |   5.3672e+00  |  5.3557e+00 |
| 1.824 | 4.9793e+00 |  5.3443e+00 |   5.3833e+00  |  5.3717e+00 |
| 1.825 | 4.9914e+00 |  5.3602e+00 |   5.3996e+00  |  5.3878e+00 |
| 1.825 | 5.0036e+00 |  5.3763e+00 |   5.4159e+00  |  5.4041e+00 |
| 1.825 | 5.0158e+00 |  5.3924e+00 |   5.4323e+00  |  5.4204e+00 |
| 1.826 | 5.0281e+00 |  5.4086e+00 |   5.4488e+00  |  5.4368e+00 |
| 1.827 | 5.0404e+00 |  5.4249e+00 |   5.4655e+00  |  5.4533e+00 |
| 1.827 | 5.0528e+00 |  5.4413e+00 |   5.4821e+00  |  5.4699e+00 |
| 1.827 | 5.0652e+00 |  5.4577e+00 |   5.4989e+00  |  5.4865e+00 |
| 1.828 | 5.0776e+00 |  5.4743e+00 |   5.5158e+00  |  5.5033e+00 |
| 1.829 | 5.0901e+00 |  5.4910e+00 |   5.5328e+00  |  5.5202e+00 |
| 1.829 | 5.1027e+00 |  5.5077e+00 |   5.5499e+00  |  5.5371e+00 |
| 1.829 | 5.1153e+00 |  5.5245e+00 |   5.5670e+00  |  5.5542e+00 |
| 1.830 | 5.1279e+00 |  5.5415e+00 |   5.5843e+00  |  5.5713e+00 |
| 1.831 | 5.1406e+00 |  5.5585e+00 |   5.6017e+00  |  5.5886e+00 |
| 1.831 | 5.1533e+00 |  5.5756e+00 |   5.6191e+00  |  5.6059e+00 |
| 1.831 | 5.1661e+00 |  5.5929e+00 |   5.6367e+00  |  5.6233e+00 |
| 1.832 | 5.1790e+00 |  5.6102e+00 |   5.6544e+00  |  5.6409e+00 |
| 1.833 | 5.1918e+00 |  5.6276e+00 |   5.6721e+00  |  5.6585e+00 |
| 1.833 | 5.2048e+00 |  5.6451e+00 |   5.6900e+00  |  5.6762e+00 |
| 1.833 | 5.2177e+00 |  5.6627e+00 |   5.7080e+00  |  5.6941e+00 |
| 1.834 | 5.2307e+00 |  5.6804e+00 |   5.7260e+00  |  5.7120e+00 |
| 1.835 | 5.2438e+00 |  5.6982e+00 |   5.7442e+00  |  5.7301e+00 |
| 1.835 | 5.2569e+00 |  5.7162e+00 |   5.7625e+00  |  5.7482e+00 |
| 1.835 | 5.2701e+00 |  5.7342e+00 |   5.7809e+00  |  5.7665e+00 |
| 1.836 | 5.2833e+00 |  5.7523e+00 |   5.7994e+00  |  5.7848e+00 |
| 1.837 | 5.2966e+00 |  5.7705e+00 |   5.8180e+00  |  5.8033e+00 |
| 1.837 | 5.3099e+00 |  5.7889e+00 |   5.8367e+00  |  5.8219e+00 |
| 1.837 | 5.3233e+00 |  5.8073e+00 |   5.8555e+00  |  5.8406e+00 |
| 1.838 | 5.3367e+00 |  5.8259e+00 |   5.8745e+00  |  5.8594e+00 |
| 1.839 | 5.3501e+00 |  5.8445e+00 |   5.8935e+00  |  5.8783e+00 |
| 1.839 | 5.3636e+00 |  5.8633e+00 |   5.9127e+00  |  5.8973e+00 |
| 1.839 | 5.3772e+00 |  5.8822e+00 |   5.9320e+00  |  5.9165e+00 |
| 1.840 | 5.3908e+00 |  5.9012e+00 |   5.9514e+00  |  5.9357e+00 |
| 1.841 | 5.4045e+00 |  5.9203e+00 |   5.9709e+00  |  5.9551e+00 |
| 1.841 | 5.4182e+00 |  5.9395e+00 |   5.9906e+00  |  5.9746e+00 |
| 1.841 | 5.4320e+00 |  5.9588e+00 |   6.0103e+00  |  5.9942e+00 |
| 1.842 | 5.4458e+00 |  5.9783e+00 |   6.0302e+00  |  6.0139e+00 |
| 1.843 | 5.4597e+00 |  5.9978e+00 |   6.0502e+00  |  6.0337e+00 |
| 1.843 | 5.4736e+00 |  6.0175e+00 |   6.0703e+00  |  6.0537e+00 |
| 1.843 | 5.4876e+00 |  6.0373e+00 |   6.0906e+00  |  6.0738e+00 |
| 1.844 | 5.5016e+00 |  6.0572e+00 |   6.1109e+00  |  6.0940e+00 |
| 1.845 | 5.5157e+00 |  6.0773e+00 |   6.1314e+00  |  6.1143e+00 |
| 1.845 | 5.5299e+00 |  6.0975e+00 |   6.1521e+00  |  6.1348e+00 |
| 1.845 | 5.5441e+00 |  6.1178e+00 |   6.1728e+00  |  6.1553e+00 |
| 1.846 | 5.5583e+00 |  6.1382e+00 |   6.1937e+00  |  6.1761e+00 |
| 1.847 | 5.5726e+00 |  6.1587e+00 |   6.2147e+00  |  6.1969e+00 |
| 1.847 | 5.5870e+00 |  6.1794e+00 |   6.2359e+00  |  6.2179e+00 |
| 1.847 | 5.6014e+00 |  6.2002e+00 |   6.2571e+00  |  6.2390e+00 |
| 1.848 | 5.6159e+00 |  6.2211e+00 |   6.2786e+00  |  6.2602e+00 |
| 1.849 | 5.6304e+00 |  6.2422e+00 |   6.3001e+00  |  6.2816e+00 |
| 1.849 | 5.6450e+00 |  6.2634e+00 |   6.3218e+00  |  6.3031e+00 |
| 1.849 | 5.6596e+00 |  6.2847e+00 |   6.3436e+00  |  6.3247e+00 |
| 1.850 | 5.6743e+00 |  6.3061e+00 |   6.3656e+00  |  6.3465e+00 |
| 1.851 | 5.6891e+00 |  6.3277e+00 |   6.3877e+00  |  6.3684e+00 |
| 1.851 | 5.7039e+00 |  6.3495e+00 |   6.4100e+00  |  6.3905e+00 |
| 1.851 | 5.7187e+00 |  6.3713e+00 |   6.4324e+00  |  6.4127e+00 |
| 1.852 | 5.7336e+00 |  6.3933e+00 |   6.4549e+00  |  6.4350e+00 |
| 1.853 | 5.7486e+00 |  6.4155e+00 |   6.4776e+00  |  6.4575e+00 |
| 1.853 | 5.7637e+00 |  6.4378e+00 |   6.5005e+00  |  6.4802e+00 |
| 1.853 | 5.7788e+00 |  6.4602e+00 |   6.5234e+00  |  6.5030e+00 |
| 1.854 | 5.7939e+00 |  6.4828e+00 |   6.5466e+00  |  6.5259e+00 |
| 1.855 | 5.8091e+00 |  6.5056e+00 |   6.5699e+00  |  6.5490e+00 |
| 1.855 | 5.8244e+00 |  6.5284e+00 |   6.5933e+00  |  6.5722e+00 |
| 1.855 | 5.8397e+00 |  6.5515e+00 |   6.6170e+00  |  6.5956e+00 |
| 1.856 | 5.8551e+00 |  6.5746e+00 |   6.6407e+00  |  6.6192e+00 |
| 1.857 | 5.8706e+00 |  6.5980e+00 |   6.6647e+00  |  6.6429e+00 |
| 1.857 | 5.8861e+00 |  6.6215e+00 |   6.6888e+00  |  6.6667e+00 |
| 1.857 | 5.9017e+00 |  6.6451e+00 |   6.7130e+00  |  6.6908e+00 |
| 1.858 | 5.9173e+00 |  6.6689e+00 |   6.7374e+00  |  6.7150e+00 |
| 1.859 | 5.9330e+00 |  6.6929e+00 |   6.7620e+00  |  6.7393e+00 |
| 1.859 | 5.9488e+00 |  6.7170e+00 |   6.7868e+00  |  6.7638e+00 |
| 1.859 | 5.9646e+00 |  6.7413e+00 |   6.8117e+00  |  6.7885e+00 |
| 1.860 | 5.9805e+00 |  6.7657e+00 |   6.8368e+00  |  6.8134e+00 |
| 1.861 | 5.9964e+00 |  6.7904e+00 |   6.8621e+00  |  6.8384e+00 |
| 1.861 | 6.0124e+00 |  6.8152e+00 |   6.8875e+00  |  6.8636e+00 |
| 1.861 | 6.0285e+00 |  6.8401e+00 |   6.9132e+00  |  6.8890e+00 |
| 1.862 | 6.0446e+00 |  6.8652e+00 |   6.9390e+00  |  6.9145e+00 |
| 1.863 | 6.0608e+00 |  6.8905e+00 |   6.9650e+00  |  6.9403e+00 |
| 1.863 | 6.0771e+00 |  6.9160e+00 |   6.9911e+00  |  6.9662e+00 |
| 1.863 | 6.0934e+00 |  6.9417e+00 |   7.0175e+00  |  6.9922e+00 |
| 1.864 | 6.1098e+00 |  6.9675e+00 |   7.0440e+00  |  7.0185e+00 |
| 1.865 | 6.1263e+00 |  6.9935e+00 |   7.0708e+00  |  7.0450e+00 |
| 1.865 | 6.1428e+00 |  7.0197e+00 |   7.0977e+00  |  7.0716e+00 |
| 1.865 | 6.1594e+00 |  7.0461e+00 |   7.1248e+00  |  7.0985e+00 |
| 1.866 | 6.1760e+00 |  7.0726e+00 |   7.1521e+00  |  7.1255e+00 |
| 1.867 | 6.1928e+00 |  7.0994e+00 |   7.1796e+00  |  7.1527e+00 |
| 1.867 | 6.2096e+00 |  7.1263e+00 |   7.2074e+00  |  7.1801e+00 |
| 1.867 | 6.2264e+00 |  7.1535e+00 |   7.2353e+00  |  7.2078e+00 |
| 1.868 | 6.2433e+00 |  7.1808e+00 |   7.2634e+00  |  7.2356e+00 |
| 1.869 | 6.2603e+00 |  7.2083e+00 |   7.2917e+00  |  7.2636e+00 |
| 1.869 | 6.2774e+00 |  7.2360e+00 |   7.3203e+00  |  7.2918e+00 |
| 1.869 | 6.2945e+00 |  7.2640e+00 |   7.3490e+00  |  7.3203e+00 |
| 1.870 | 6.3117e+00 |  7.2921e+00 |   7.3780e+00  |  7.3489e+00 |
| 1.871 | 6.3290e+00 |  7.3204e+00 |   7.4072e+00  |  7.3778e+00 |
| 1.871 | 6.3463e+00 |  7.3490e+00 |   7.4366e+00  |  7.4069e+00 |
| 1.871 | 6.3637e+00 |  7.3777e+00 |   7.4662e+00  |  7.4361e+00 |
| 1.872 | 6.3812e+00 |  7.4067e+00 |   7.4960e+00  |  7.4656e+00 |
| 1.873 | 6.3988e+00 |  7.4359e+00 |   7.5261e+00  |  7.4954e+00 |
| 1.873 | 6.4164e+00 |  7.4653e+00 |   7.5564e+00  |  7.5253e+00 |
| 1.873 | 6.4341e+00 |  7.4949e+00 |   7.5869e+00  |  7.5555e+00 |
| 1.874 | 6.4518e+00 |  7.5247e+00 |   7.6177e+00  |  7.5859e+00 |
| 1.875 | 6.4697e+00 |  7.5548e+00 |   7.6487e+00  |  7.6166e+00 |
| 1.875 | 6.4876e+00 |  7.5851e+00 |   7.6800e+00  |  7.6475e+00 |
| 1.875 | 6.5056e+00 |  7.6156e+00 |   7.7115e+00  |  7.6786e+00 |
| 1.876 | 6.5236e+00 |  7.6464e+00 |   7.7432e+00  |  7.7099e+00 |
| 1.877 | 6.5417e+00 |  7.6774e+00 |   7.7752e+00  |  7.7415e+00 |
| 1.877 | 6.5599e+00 |  7.7086e+00 |   7.8074e+00  |  7.7734e+00 |
| 1.877 | 6.5782e+00 |  7.7401e+00 |   7.8399e+00  |  7.8055e+00 |
| 1.878 | 6.5966e+00 |  7.7718e+00 |   7.8727e+00  |  7.8378e+00 |
| 1.879 | 6.6150e+00 |  7.8038e+00 |   7.9057e+00  |  7.8705e+00 |
| 1.879 | 6.6335e+00 |  7.8360e+00 |   7.9390e+00  |  7.9033e+00 |
| 1.879 | 6.6521e+00 |  7.8684e+00 |   7.9725e+00  |  7.9364e+00 |
| 1.880 | 6.6707e+00 |  7.9012e+00 |   8.0063e+00  |  7.9698e+00 |
| 1.881 | 6.6894e+00 |  7.9341e+00 |   8.0404e+00  |  8.0035e+00 |
| 1.881 | 6.7083e+00 |  7.9674e+00 |   8.0748e+00  |  8.0374e+00 |
| 1.881 | 6.7271e+00 |  8.0009e+00 |   8.1094e+00  |  8.0716e+00 |
| 1.882 | 6.7461e+00 |  8.0347e+00 |   8.1444e+00  |  8.1061e+00 |
| 1.883 | 6.7651e+00 |  8.0687e+00 |   8.1796e+00  |  8.1409e+00 |
| 1.883 | 6.7843e+00 |  8.1030e+00 |   8.2151e+00  |  8.1759e+00 |
| 1.883 | 6.8035e+00 |  8.1377e+00 |   8.2509e+00  |  8.2113e+00 |
| 1.884 | 6.8227e+00 |  8.1725e+00 |   8.2870e+00  |  8.2469e+00 |
| 1.885 | 6.8421e+00 |  8.2077e+00 |   8.3234e+00  |  8.2828e+00 |
| 1.885 | 6.8615e+00 |  8.2432e+00 |   8.3602e+00  |  8.3191e+00 |
| 1.885 | 6.8811e+00 |  8.2789e+00 |   8.3972e+00  |  8.3556e+00 |
| 1.886 | 6.9007e+00 |  8.3150e+00 |   8.4346e+00  |  8.3924e+00 |
| 1.887 | 6.9204e+00 |  8.3513e+00 |   8.4722e+00  |  8.4296e+00 |
| 1.887 | 6.9401e+00 |  8.3880e+00 |   8.5102e+00  |  8.4671e+00 |
| 1.887 | 6.9600e+00 |  8.4249e+00 |   8.5485e+00  |  8.5048e+00 |
| 1.888 | 6.9799e+00 |  8.4622e+00 |   8.5872e+00  |  8.5430e+00 |
| 1.889 | 6.9999e+00 |  8.4998e+00 |   8.6262e+00  |  8.5814e+00 |
| 1.889 | 7.0200e+00 |  8.5377e+00 |   8.6655e+00  |  8.6202e+00 |
| 1.889 | 7.0402e+00 |  8.5759e+00 |   8.7052e+00  |  8.6593e+00 |
| 1.890 | 7.0605e+00 |  8.6145e+00 |   8.7452e+00  |  8.6987e+00 |
| 1.891 | 7.0808e+00 |  8.6534e+00 |   8.7856e+00  |  8.7385e+00 |
| 1.891 | 7.1013e+00 |  8.6926e+00 |   8.8263e+00  |  8.7787e+00 |
| 1.891 | 7.1218e+00 |  8.7322e+00 |   8.8674e+00  |  8.8192e+00 |
| 1.892 | 7.1424e+00 |  8.7721e+00 |   8.9089e+00  |  8.8600e+00 |
| 1.893 | 7.1631e+00 |  8.8123e+00 |   8.9507e+00  |  8.9012e+00 |
| 1.893 | 7.1839e+00 |  8.8530e+00 |   8.9930e+00  |  8.9428e+00 |
| 1.893 | 7.2047e+00 |  8.8939e+00 |   9.0356e+00  |  8.9848e+00 |
| 1.894 | 7.2257e+00 |  8.9353e+00 |   9.0786e+00  |  9.0271e+00 |
| 1.895 | 7.2468e+00 |  8.9770e+00 |   9.1220e+00  |  9.0699e+00 |
| 1.895 | 7.2679e+00 |  9.0191e+00 |   9.1658e+00  |  9.1130e+00 |
| 1.895 | 7.2891e+00 |  9.0616e+00 |   9.2100e+00  |  9.1565e+00 |
| 1.896 | 7.3105e+00 |  9.1044e+00 |   9.2546e+00  |  9.2004e+00 |
| 1.897 | 7.3319e+00 |  9.1476e+00 |   9.2996e+00  |  9.2447e+00 |
| 1.897 | 7.3534e+00 |  9.1913e+00 |   9.3451e+00  |  9.2895e+00 |
| 1.897 | 7.3750e+00 |  9.2353e+00 |   9.3910e+00  |  9.3346e+00 |
| 1.898 | 7.3966e+00 |  9.2798e+00 |   9.4373e+00  |  9.3802e+00 |
| 1.899 | 7.4184e+00 |  9.3246e+00 |   9.4841e+00  |  9.4262e+00 |
| 1.899 | 7.4403e+00 |  9.3699e+00 |   9.5313e+00  |  9.4727e+00 |
| 1.899 | 7.4623e+00 |  9.4156e+00 |   9.5790e+00  |  9.5196e+00 |
| 1.900 | 7.4843e+00 |  9.4617e+00 |   9.6272e+00  |  9.5669e+00 |
| 1.901 | 7.5065e+00 |  9.5083e+00 |   9.6758e+00  |  9.6147e+00 |
| 1.901 | 7.5287e+00 |  9.5553e+00 |   9.7249e+00  |  9.6630e+00 |
| 1.901 | 7.5511e+00 |  9.6028e+00 |   9.7744e+00  |  9.7117e+00 |
| 1.902 | 7.5735e+00 |  9.6507e+00 |   9.8245e+00  |  9.7609e+00 |
| 1.903 | 7.5961e+00 |  9.6991e+00 |   9.8751e+00  |  9.8106e+00 |
| 1.903 | 7.6187e+00 |  9.7479e+00 |   9.9262e+00  |  9.8608e+00 |
| 1.903 | 7.6414e+00 |  9.7972e+00 |   9.9777e+00  |  9.9115e+00 |
| 1.904 | 7.6643e+00 |  9.8470e+00 |   1.0030e+01  |  9.9626e+00 |
| 1.905 | 7.6872e+00 |  9.8973e+00 |   1.0082e+01  |  1.0014e+01 |
| 1.905 | 7.7102e+00 |  9.9481e+00 |   1.0136e+01  |  1.0067e+01 |
| 1.905 | 7.7333e+00 |  9.9994e+00 |   1.0189e+01  |  1.0119e+01 |
| 1.906 | 7.7566e+00 |  1.0051e+01 |   1.0244e+01  |  1.0173e+01 |
| 1.907 | 7.7799e+00 |  1.0104e+01 |   1.0299e+01  |  1.0226e+01 |
| 1.907 | 7.8033e+00 |  1.0156e+01 |   1.0354e+01  |  1.0281e+01 |
| 1.907 | 7.8269e+00 |  1.0210e+01 |   1.0410e+01  |  1.0336e+01 |
| 1.908 | 7.8505e+00 |  1.0264e+01 |   1.0467e+01  |  1.0391e+01 |
| 1.909 | 7.8743e+00 |  1.0318e+01 |   1.0524e+01  |  1.0447e+01 |
| 1.909 | 7.8981e+00 |  1.0373e+01 |   1.0582e+01  |  1.0504e+01 |
| 1.909 | 7.9221e+00 |  1.0429e+01 |   1.0640e+01  |  1.0561e+01 |
| 1.910 | 7.9461e+00 |  1.0485e+01 |   1.0699e+01  |  1.0619e+01 |
| 1.911 | 7.9703e+00 |  1.0542e+01 |   1.0759e+01  |  1.0678e+01 |
| 1.911 | 7.9945e+00 |  1.0599e+01 |   1.0819e+01  |  1.0737e+01 |
| 1.911 | 8.0189e+00 |  1.0657e+01 |   1.0880e+01  |  1.0797e+01 |
| 1.912 | 8.0434e+00 |  1.0716e+01 |   1.0942e+01  |  1.0857e+01 |
| 1.913 | 8.0680e+00 |  1.0775e+01 |   1.1004e+01  |  1.0918e+01 |
| 1.913 | 8.0927e+00 |  1.0835e+01 |   1.1067e+01  |  1.0980e+01 |
| 1.913 | 8.1175e+00 |  1.0896e+01 |   1.1131e+01  |  1.1042e+01 |
| 1.914 | 8.1424e+00 |  1.0957e+01 |   1.1196e+01  |  1.1106e+01 |
| 1.915 | 8.1674e+00 |  1.1019e+01 |   1.1261e+01  |  1.1169e+01 |
| 1.915 | 8.1925e+00 |  1.1081e+01 |   1.1327e+01  |  1.1234e+01 |
| 1.915 | 8.2178e+00 |  1.1144e+01 |   1.1393e+01  |  1.1299e+01 |
| 1.916 | 8.2431e+00 |  1.1208e+01 |   1.1461e+01  |  1.1365e+01 |
| 1.917 | 8.2686e+00 |  1.1273e+01 |   1.1529e+01  |  1.1432e+01 |
| 1.917 | 8.2942e+00 |  1.1338e+01 |   1.1598e+01  |  1.1500e+01 |
