
U(x, u) = x^2 + u^2

+-------+------------+-------------+---------------+-------------+
|   x   |   Пикар    | Явный Эйлер | Неявный Эйлер | Рунге-Кутта |
| 0.819 | 1.8680e-01 |  1.8676e-01 |   1.8676e-01  |  1.8680e-01 |
| 0.819 | 1.8687e-01 |  1.8683e-01 |   1.8684e-01  |  1.8687e-01 |
| 0.819 | 1.8694e-01 |  1.8690e-01 |   1.8691e-01  |  1.8694e-01 |
| 0.819 | 1.8701e-01 |  1.8697e-01 |   1.8698e-01  |  1.8701e-01 |
| 0.819 | 1.8708e-01 |  1.8704e-01 |   1.8705e-01  |  1.8708e-01 |
| 0.819 | 1.8715e-01 |  1.8711e-01 |   1.8712e-01  |  1.8715e-01 |
| 0.819 | 1.8722e-01 |  1.8718e-01 |   1.8719e-01  |  1.8722e-01 |
| 0.819 | 1.8729e-01 |  1.8726e-01 |   1.8726e-01  |  1.8729e-01 |
| 0.819 | 1.8736e-01 |  1.8733e-01 |   1.8733e-01  |  1.8736e-01 |
| 0.819 | 1.8743e-01 |  1.8740e-01 |   1.8740e-01  |  1.8743e-01 |
| 0.820 | 1.8750e-01 |  1.8747e-01 |   1.8747e-01  |  1.8750e-01 |
| 0.820 | 1.8757e-01 |  1.8754e-01 |   1.8754e-01  |  1.8757e-01 |
| 0.820 | 1.8765e-01 |  1.8761e-01 |   1.8761e-01  |  1.8765e-01 |
| 0.820 | 1.8772e-01 |  1.8768e-01 |   1.8768e-01  |  1.8772e-01 |
| 0.820 | 1.8779e-01 |  1.8775e-01 |   1.8775e-01  |  1.8779e-01 |
| 0.820 | 1.8786e-01 |  1.8782e-01 |   1.8782e-01  |  1.8786e-01 |
| 0.820 | 1.8793e-01 |  1.8789e-01 |   1.8789e-01  |  1.8793e-01 |
| 0.820 | 1.8800e-01 |  1.8796e-01 |   1.8797e-01  |  1.8800e-01 |
| 0.820 | 1.8807e-01 |  1.8803e-01 |   1.8804e-01  |  1.8807e-01 |
| 0.820 | 1.8814e-01 |  1.8810e-01 |   1.8811e-01  |  1.8814e-01 |
| 0.821 | 1.8821e-01 |  1.8817e-01 |   1.8818e-01  |  1.8821e-01 |
| 0.821 | 1.8828e-01 |  1.8825e-01 |   1.8825e-01  |  1.8828e-01 |
| 0.821 | 1.8835e-01 |  1.8832e-01 |   1.8832e-01  |  1.8835e-01 |
| 0.821 | 1.8842e-01 |  1.8839e-01 |   1.8839e-01  |  1.8842e-01 |
| 0.821 | 1.8850e-01 |  1.8846e-01 |   1.8846e-01  |  1.8850e-01 |
| 0.821 | 1.8857e-01 |  1.8853e-01 |   1.8853e-01  |  1.8857e-01 |
| 0.821 | 1.8864e-01 |  1.8860e-01 |   1.8860e-01  |  1.8864e-01 |
| 0.821 | 1.8871e-01 |  1.8867e-01 |   1.8867e-01  |  1.8871e-01 |
| 0.821 | 1.8878e-01 |  1.8874e-01 |   1.8875e-01  |  1.8878e-01 |
| 0.821 | 1.8885e-01 |  1.8881e-01 |   1.8882e-01  |  1.8885e-01 |
| 0.822 | 1.8892e-01 |  1.8888e-01 |   1.8889e-01  |  1.8892e-01 |
| 0.822 | 1.8899e-01 |  1.8896e-01 |   1.8896e-01  |  1.8899e-01 |
| 0.822 | 1.8906e-01 |  1.8903e-01 |   1.8903e-01  |  1.8906e-01 |
| 0.822 | 1.8913e-01 |  1.8910e-01 |   1.8910e-01  |  1.8913e-01 |
| 0.822 | 1.8921e-01 |  1.8917e-01 |   1.8917e-01  |  1.8921e-01 |
| 0.822 | 1.8928e-01 |  1.8924e-01 |   1.8924e-01  |  1.8928e-01 |
| 0.822 | 1.8935e-01 |  1.8931e-01 |   1.8931e-01  |  1.8935e-01 |
| 0.822 | 1.8942e-01 |  1.8938e-01 |   1.8939e-01  |  1.8942e-01 |
| 0.822 | 1.8949e-01 |  1.8945e-01 |   1.8946e-01  |  1.8949e-01 |
| 0.822 | 1.8956e-01 |  1.8952e-01 |   1.8953e-01  |  1.8956e-01 |
| 0.823 | 1.8963e-01 |  1.8960e-01 |   1.8960e-01  |  1.8963e-01 |
| 0.823 | 1.8970e-01 |  1.8967e-01 |   1.8967e-01  |  1.8970e-01 |
| 0.823 | 1.8978e-01 |  1.8974e-01 |   1.8974e-01  |  1.8978e-01 |
| 0.823 | 1.8985e-01 |  1.8981e-01 |   1.8981e-01  |  1.8985e-01 |
| 0.823 | 1.8992e-01 |  1.8988e-01 |   1.8988e-01  |  1.8992e-01 |
| 0.823 | 1.8999e-01 |  1.8995e-01 |   1.8996e-01  |  1.8999e-01 |
| 0.823 | 1.9006e-01 |  1.9002e-01 |   1.9003e-01  |  1.9006e-01 |
| 0.823 | 1.9013e-01 |  1.9009e-01 |   1.9010e-01  |  1.9013e-01 |
| 0.823 | 1.9020e-01 |  1.9017e-01 |   1.9017e-01  |  1.9020e-01 |
| 0.823 | 1.9027e-01 |  1.9024e-01 |   1.9024e-01  |  1.9027e-01 |
| 0.824 | 1.9035e-01 |  1.9031e-01 |   1.9031e-01  |  1.9035e-01 |
| 0.824 | 1.9042e-01 |  1.9038e-01 |   1.9038e-01  |  1.9042e-01 |
| 0.824 | 1.9049e-01 |  1.9045e-01 |   1.9046e-01  |  1.9049e-01 |
| 0.824 | 1.9056e-01 |  1.9052e-01 |   1.9053e-01  |  1.9056e-01 |
| 0.824 | 1.9063e-01 |  1.9059e-01 |   1.9060e-01  |  1.9063e-01 |
| 0.824 | 1.9070e-01 |  1.9067e-01 |   1.9067e-01  |  1.9070e-01 |
| 0.824 | 1.9078e-01 |  1.9074e-01 |   1.9074e-01  |  1.9078e-01 |
| 0.824 | 1.9085e-01 |  1.9081e-01 |   1.9081e-01  |  1.9085e-01 |
| 0.824 | 1.9092e-01 |  1.9088e-01 |   1.9088e-01  |  1.9092e-01 |
| 0.824 | 1.9099e-01 |  1.9095e-01 |   1.9096e-01  |  1.9099e-01 |
| 0.825 | 1.9106e-01 |  1.9102e-01 |   1.9103e-01  |  1.9106e-01 |
| 0.825 | 1.9113e-01 |  1.9110e-01 |   1.9110e-01  |  1.9113e-01 |
| 0.825 | 1.9121e-01 |  1.9117e-01 |   1.9117e-01  |  1.9121e-01 |
| 0.825 | 1.9128e-01 |  1.9124e-01 |   1.9124e-01  |  1.9128e-01 |
| 0.825 | 1.9135e-01 |  1.9131e-01 |   1.9131e-01  |  1.9135e-01 |
| 0.825 | 1.9142e-01 |  1.9138e-01 |   1.9139e-01  |  1.9142e-01 |
| 0.825 | 1.9149e-01 |  1.9145e-01 |   1.9146e-01  |  1.9149e-01 |
| 0.825 | 1.9156e-01 |  1.9153e-01 |   1.9153e-01  |  1.9156e-01 |
| 0.825 | 1.9164e-01 |  1.9160e-01 |   1.9160e-01  |  1.9164e-01 |
| 0.825 | 1.9171e-01 |  1.9167e-01 |   1.9167e-01  |  1.9171e-01 |
| 0.826 | 1.9178e-01 |  1.9174e-01 |   1.9175e-01  |  1.9178e-01 |
| 0.826 | 1.9185e-01 |  1.9181e-01 |   1.9182e-01  |  1.9185e-01 |
| 0.826 | 1.9192e-01 |  1.9188e-01 |   1.9189e-01  |  1.9192e-01 |
| 0.826 | 1.9199e-01 |  1.9196e-01 |   1.9196e-01  |  1.9199e-01 |
| 0.826 | 1.9207e-01 |  1.9203e-01 |   1.9203e-01  |  1.9207e-01 |
| 0.826 | 1.9214e-01 |  1.9210e-01 |   1.9210e-01  |  1.9214e-01 |
| 0.826 | 1.9221e-01 |  1.9217e-01 |   1.9218e-01  |  1.9221e-01 |
| 0.826 | 1.9228e-01 |  1.9224e-01 |   1.9225e-01  |  1.9228e-01 |
| 0.826 | 1.9235e-01 |  1.9232e-01 |   1.9232e-01  |  1.9235e-01 |
| 0.826 | 1.9243e-01 |  1.9239e-01 |   1.9239e-01  |  1.9243e-01 |
| 0.827 | 1.9250e-01 |  1.9246e-01 |   1.9246e-01  |  1.9250e-01 |
| 0.827 | 1.9257e-01 |  1.9253e-01 |   1.9254e-01  |  1.9257e-01 |
| 0.827 | 1.9264e-01 |  1.9260e-01 |   1.9261e-01  |  1.9264e-01 |
| 0.827 | 1.9271e-01 |  1.9268e-01 |   1.9268e-01  |  1.9271e-01 |
| 0.827 | 1.9279e-01 |  1.9275e-01 |   1.9275e-01  |  1.9279e-01 |
| 0.827 | 1.9286e-01 |  1.9282e-01 |   1.9282e-01  |  1.9286e-01 |
| 0.827 | 1.9293e-01 |  1.9289e-01 |   1.9290e-01  |  1.9293e-01 |
| 0.827 | 1.9300e-01 |  1.9296e-01 |   1.9297e-01  |  1.9300e-01 |
| 0.827 | 1.9307e-01 |  1.9304e-01 |   1.9304e-01  |  1.9307e-01 |
| 0.827 | 1.9315e-01 |  1.9311e-01 |   1.9311e-01  |  1.9315e-01 |
| 0.828 | 1.9322e-01 |  1.9318e-01 |   1.9319e-01  |  1.9322e-01 |
| 0.828 | 1.9329e-01 |  1.9325e-01 |   1.9326e-01  |  1.9329e-01 |
| 0.828 | 1.9336e-01 |  1.9333e-01 |   1.9333e-01  |  1.9336e-01 |
| 0.828 | 1.9344e-01 |  1.9340e-01 |   1.9340e-01  |  1.9344e-01 |
| 0.828 | 1.9351e-01 |  1.9347e-01 |   1.9347e-01  |  1.9351e-01 |
| 0.828 | 1.9358e-01 |  1.9354e-01 |   1.9355e-01  |  1.9358e-01 |
| 0.828 | 1.9365e-01 |  1.9361e-01 |   1.9362e-01  |  1.9365e-01 |
| 0.828 | 1.9373e-01 |  1.9369e-01 |   1.9369e-01  |  1.9373e-01 |
| 0.828 | 1.9380e-01 |  1.9376e-01 |   1.9376e-01  |  1.9380e-01 |
| 0.828 | 1.9387e-01 |  1.9383e-01 |   1.9384e-01  |  1.9387e-01 |
| 0.829 | 1.9394e-01 |  1.9390e-01 |   1.9391e-01  |  1.9394e-01 |
| 0.829 | 1.9401e-01 |  1.9398e-01 |   1.9398e-01  |  1.9401e-01 |
| 0.829 | 1.9409e-01 |  1.9405e-01 |   1.9405e-01  |  1.9409e-01 |
| 0.829 | 1.9416e-01 |  1.9412e-01 |   1.9413e-01  |  1.9416e-01 |
| 0.829 | 1.9423e-01 |  1.9419e-01 |   1.9420e-01  |  1.9423e-01 |
| 0.829 | 1.9430e-01 |  1.9427e-01 |   1.9427e-01  |  1.9430e-01 |
| 0.829 | 1.9438e-01 |  1.9434e-01 |   1.9434e-01  |  1.9438e-01 |
| 0.829 | 1.9445e-01 |  1.9441e-01 |   1.9442e-01  |  1.9445e-01 |
| 0.829 | 1.9452e-01 |  1.9448e-01 |   1.9449e-01  |  1.9452e-01 |
| 0.829 | 1.9459e-01 |  1.9456e-01 |   1.9456e-01  |  1.9459e-01 |
| 0.830 | 1.9467e-01 |  1.9463e-01 |   1.9463e-01  |  1.9467e-01 |
| 0.830 | 1.9474e-01 |  1.9470e-01 |   1.9471e-01  |  1.9474e-01 |
| 0.830 | 1.9481e-01 |  1.9477e-01 |   1.9478e-01  |  1.9481e-01 |
| 0.830 | 1.9489e-01 |  1.9485e-01 |   1.9485e-01  |  1.9489e-01 |
| 0.830 | 1.9496e-01 |  1.9492e-01 |   1.9492e-01  |  1.9496e-01 |
| 0.830 | 1.9503e-01 |  1.9499e-01 |   1.9500e-01  |  1.9503e-01 |
| 0.830 | 1.9510e-01 |  1.9507e-01 |   1.9507e-01  |  1.9510e-01 |
| 0.830 | 1.9518e-01 |  1.9514e-01 |   1.9514e-01  |  1.9518e-01 |
| 0.830 | 1.9525e-01 |  1.9521e-01 |   1.9521e-01  |  1.9525e-01 |
| 0.830 | 1.9532e-01 |  1.9528e-01 |   1.9529e-01  |  1.9532e-01 |
| 0.831 | 1.9539e-01 |  1.9536e-01 |   1.9536e-01  |  1.9539e-01 |
| 0.831 | 1.9547e-01 |  1.9543e-01 |   1.9543e-01  |  1.9547e-01 |
| 0.831 | 1.9554e-01 |  1.9550e-01 |   1.9551e-01  |  1.9554e-01 |
| 0.831 | 1.9561e-01 |  1.9557e-01 |   1.9558e-01  |  1.9561e-01 |
| 0.831 | 1.9569e-01 |  1.9565e-01 |   1.9565e-01  |  1.9569e-01 |
| 0.831 | 1.9576e-01 |  1.9572e-01 |   1.9572e-01  |  1.9576e-01 |
| 0.831 | 1.9583e-01 |  1.9579e-01 |   1.9580e-01  |  1.9583e-01 |
| 0.831 | 1.9590e-01 |  1.9587e-01 |   1.9587e-01  |  1.9590e-01 |
| 0.831 | 1.9598e-01 |  1.9594e-01 |   1.9594e-01  |  1.9598e-01 |
| 0.831 | 1.9605e-01 |  1.9601e-01 |   1.9602e-01  |  1.9605e-01 |
| 0.832 | 1.9612e-01 |  1.9608e-01 |   1.9609e-01  |  1.9612e-01 |
| 0.832 | 1.9620e-01 |  1.9616e-01 |   1.9616e-01  |  1.9620e-01 |
| 0.832 | 1.9627e-01 |  1.9623e-01 |   1.9623e-01  |  1.9627e-01 |
| 0.832 | 1.9634e-01 |  1.9630e-01 |   1.9631e-01  |  1.9634e-01 |
| 0.832 | 1.9642e-01 |  1.9638e-01 |   1.9638e-01  |  1.9642e-01 |
| 0.832 | 1.9649e-01 |  1.9645e-01 |   1.9645e-01  |  1.9649e-01 |
| 0.832 | 1.9656e-01 |  1.9652e-01 |   1.9653e-01  |  1.9656e-01 |
| 0.832 | 1.9663e-01 |  1.9660e-01 |   1.9660e-01  |  1.9663e-01 |
| 0.832 | 1.9671e-01 |  1.9667e-01 |   1.9667e-01  |  1.9671e-01 |
| 0.832 | 1.9678e-01 |  1.9674e-01 |   1.9675e-01  |  1.9678e-01 |
| 0.833 | 1.9685e-01 |  1.9682e-01 |   1.9682e-01  |  1.9685e-01 |
| 0.833 | 1.9693e-01 |  1.9689e-01 |   1.9689e-01  |  1.9693e-01 |
| 0.833 | 1.9700e-01 |  1.9696e-01 |   1.9697e-01  |  1.9700e-01 |
| 0.833 | 1.9707e-01 |  1.9704e-01 |   1.9704e-01  |  1.9707e-01 |
| 0.833 | 1.9715e-01 |  1.9711e-01 |   1.9711e-01  |  1.9715e-01 |
| 0.833 | 1.9722e-01 |  1.9718e-01 |   1.9719e-01  |  1.9722e-01 |
| 0.833 | 1.9729e-01 |  1.9725e-01 |   1.9726e-01  |  1.9729e-01 |
| 0.833 | 1.9737e-01 |  1.9733e-01 |   1.9733e-01  |  1.9737e-01 |
| 0.833 | 1.9744e-01 |  1.9740e-01 |   1.9741e-01  |  1.9744e-01 |
| 0.833 | 1.9751e-01 |  1.9747e-01 |   1.9748e-01  |  1.9751e-01 |
| 0.834 | 1.9759e-01 |  1.9755e-01 |   1.9755e-01  |  1.9759e-01 |
| 0.834 | 1.9766e-01 |  1.9762e-01 |   1.9763e-01  |  1.9766e-01 |
| 0.834 | 1.9773e-01 |  1.9769e-01 |   1.9770e-01  |  1.9773e-01 |
| 0.834 | 1.9781e-01 |  1.9777e-01 |   1.9777e-01  |  1.9781e-01 |
| 0.834 | 1.9788e-01 |  1.9784e-01 |   1.9785e-01  |  1.9788e-01 |
| 0.834 | 1.9795e-01 |  1.9792e-01 |   1.9792e-01  |  1.9795e-01 |
| 0.834 | 1.9803e-01 |  1.9799e-01 |   1.9799e-01  |  1.9803e-01 |
| 0.834 | 1.9810e-01 |  1.9806e-01 |   1.9807e-01  |  1.9810e-01 |
| 0.834 | 1.9817e-01 |  1.9814e-01 |   1.9814e-01  |  1.9817e-01 |
| 0.834 | 1.9825e-01 |  1.9821e-01 |   1.9821e-01  |  1.9825e-01 |
| 0.835 | 1.9832e-01 |  1.9828e-01 |   1.9829e-01  |  1.9832e-01 |
| 0.835 | 1.9840e-01 |  1.9836e-01 |   1.9836e-01  |  1.9840e-01 |
| 0.835 | 1.9847e-01 |  1.9843e-01 |   1.9843e-01  |  1.9847e-01 |
| 0.835 | 1.9854e-01 |  1.9850e-01 |   1.9851e-01  |  1.9854e-01 |
| 0.835 | 1.9862e-01 |  1.9858e-01 |   1.9858e-01  |  1.9862e-01 |
| 0.835 | 1.9869e-01 |  1.9865e-01 |   1.9865e-01  |  1.9869e-01 |
| 0.835 | 1.9876e-01 |  1.9872e-01 |   1.9873e-01  |  1.9876e-01 |
| 0.835 | 1.9884e-01 |  1.9880e-01 |   1.9880e-01  |  1.9884e-01 |
| 0.835 | 1.9891e-01 |  1.9887e-01 |   1.9888e-01  |  1.9891e-01 |
| 0.835 | 1.9898e-01 |  1.9895e-01 |   1.9895e-01  |  1.9898e-01 |
| 0.836 | 1.9906e-01 |  1.9902e-01 |   1.9902e-01  |  1.9906e-01 |
| 0.836 | 1.9913e-01 |  1.9909e-01 |   1.9910e-01  |  1.9913e-01 |
| 0.836 | 1.9921e-01 |  1.9917e-01 |   1.9917e-01  |  1.9921e-01 |
| 0.836 | 1.9928e-01 |  1.9924e-01 |   1.9924e-01  |  1.9928e-01 |
| 0.836 | 1.9935e-01 |  1.9931e-01 |   1.9932e-01  |  1.9935e-01 |
| 0.836 | 1.9943e-01 |  1.9939e-01 |   1.9939e-01  |  1.9943e-01 |
| 0.836 | 1.9950e-01 |  1.9946e-01 |   1.9947e-01  |  1.9950e-01 |
| 0.836 | 1.9958e-01 |  1.9954e-01 |   1.9954e-01  |  1.9958e-01 |
| 0.836 | 1.9965e-01 |  1.9961e-01 |   1.9961e-01  |  1.9965e-01 |
| 0.836 | 1.9972e-01 |  1.9968e-01 |   1.9969e-01  |  1.9972e-01 |
| 0.837 | 1.9980e-01 |  1.9976e-01 |   1.9976e-01  |  1.9980e-01 |
| 0.837 | 1.9987e-01 |  1.9983e-01 |   1.9984e-01  |  1.9987e-01 |
| 0.837 | 1.9994e-01 |  1.9991e-01 |   1.9991e-01  |  1.9994e-01 |
| 0.837 | 2.0002e-01 |  1.9998e-01 |   1.9998e-01  |  2.0002e-01 |
| 0.837 | 2.0009e-01 |  2.0005e-01 |   2.0006e-01  |  2.0009e-01 |
| 0.837 | 2.0017e-01 |  2.0013e-01 |   2.0013e-01  |  2.0017e-01 |
| 0.837 | 2.0024e-01 |  2.0020e-01 |   2.0021e-01  |  2.0024e-01 |
| 0.837 | 2.0032e-01 |  2.0028e-01 |   2.0028e-01  |  2.0032e-01 |
| 0.837 | 2.0039e-01 |  2.0035e-01 |   2.0035e-01  |  2.0039e-01 |
| 0.837 | 2.0046e-01 |  2.0042e-01 |   2.0043e-01  |  2.0046e-01 |
| 0.838 | 2.0054e-01 |  2.0050e-01 |   2.0050e-01  |  2.0054e-01 |
| 0.838 | 2.0061e-01 |  2.0057e-01 |   2.0058e-01  |  2.0061e-01 |
| 0.838 | 2.0069e-01 |  2.0065e-01 |   2.0065e-01  |  2.0069e-01 |
| 0.838 | 2.0076e-01 |  2.0072e-01 |   2.0073e-01  |  2.0076e-01 |
| 0.838 | 2.0083e-01 |  2.0080e-01 |   2.0080e-01  |  2.0083e-01 |
| 0.838 | 2.0091e-01 |  2.0087e-01 |   2.0087e-01  |  2.0091e-01 |
| 0.838 | 2.0098e-01 |  2.0094e-01 |   2.0095e-01  |  2.0098e-01 |
| 0.838 | 2.0106e-01 |  2.0102e-01 |   2.0102e-01  |  2.0106e-01 |
| 0.838 | 2.0113e-01 |  2.0109e-01 |   2.0110e-01  |  2.0113e-01 |
| 0.838 | 2.0121e-01 |  2.0117e-01 |   2.0117e-01  |  2.0121e-01 |
| 0.839 | 2.0128e-01 |  2.0124e-01 |   2.0125e-01  |  2.0128e-01 |
| 0.839 | 2.0135e-01 |  2.0132e-01 |   2.0132e-01  |  2.0135e-01 |
| 0.839 | 2.0143e-01 |  2.0139e-01 |   2.0139e-01  |  2.0143e-01 |
| 0.839 | 2.0150e-01 |  2.0146e-01 |   2.0147e-01  |  2.0150e-01 |
| 0.839 | 2.0158e-01 |  2.0154e-01 |   2.0154e-01  |  2.0158e-01 |
| 0.839 | 2.0165e-01 |  2.0161e-01 |   2.0162e-01  |  2.0165e-01 |
| 0.839 | 2.0173e-01 |  2.0169e-01 |   2.0169e-01  |  2.0173e-01 |
| 0.839 | 2.0180e-01 |  2.0176e-01 |   2.0177e-01  |  2.0180e-01 |
| 0.839 | 2.0188e-01 |  2.0184e-01 |   2.0184e-01  |  2.0188e-01 |
| 0.839 | 2.0195e-01 |  2.0191e-01 |   2.0192e-01  |  2.0195e-01 |
| 0.840 | 2.0202e-01 |  2.0199e-01 |   2.0199e-01  |  2.0202e-01 |
| 0.840 | 2.0210e-01 |  2.0206e-01 |   2.0206e-01  |  2.0210e-01 |
| 0.840 | 2.0217e-01 |  2.0213e-01 |   2.0214e-01  |  2.0217e-01 |
| 0.840 | 2.0225e-01 |  2.0221e-01 |   2.0221e-01  |  2.0225e-01 |
| 0.840 | 2.0232e-01 |  2.0228e-01 |   2.0229e-01  |  2.0232e-01 |
| 0.840 | 2.0240e-01 |  2.0236e-01 |   2.0236e-01  |  2.0240e-01 |
| 0.840 | 2.0247e-01 |  2.0243e-01 |   2.0244e-01  |  2.0247e-01 |
| 0.840 | 2.0255e-01 |  2.0251e-01 |   2.0251e-01  |  2.0255e-01 |
| 0.840 | 2.0262e-01 |  2.0258e-01 |   2.0259e-01  |  2.0262e-01 |
| 0.840 | 2.0270e-01 |  2.0266e-01 |   2.0266e-01  |  2.0270e-01 |
| 0.841 | 2.0277e-01 |  2.0273e-01 |   2.0274e-01  |  2.0277e-01 |
| 0.841 | 2.0285e-01 |  2.0281e-01 |   2.0281e-01  |  2.0285e-01 |
| 0.841 | 2.0292e-01 |  2.0288e-01 |   2.0289e-01  |  2.0292e-01 |
| 0.841 | 2.0300e-01 |  2.0296e-01 |   2.0296e-01  |  2.0300e-01 |
| 0.841 | 2.0307e-01 |  2.0303e-01 |   2.0304e-01  |  2.0307e-01 |
| 0.841 | 2.0315e-01 |  2.0311e-01 |   2.0311e-01  |  2.0315e-01 |
| 0.841 | 2.0322e-01 |  2.0318e-01 |   2.0318e-01  |  2.0322e-01 |
| 0.841 | 2.0330e-01 |  2.0326e-01 |   2.0326e-01  |  2.0330e-01 |
| 0.841 | 2.0337e-01 |  2.0333e-01 |   2.0333e-01  |  2.0337e-01 |
| 0.841 | 2.0344e-01 |  2.0341e-01 |   2.0341e-01  |  2.0344e-01 |
| 0.842 | 2.0352e-01 |  2.0348e-01 |   2.0348e-01  |  2.0352e-01 |
| 0.842 | 2.0359e-01 |  2.0356e-01 |   2.0356e-01  |  2.0359e-01 |
| 0.842 | 2.0367e-01 |  2.0363e-01 |   2.0363e-01  |  2.0367e-01 |
| 0.842 | 2.0374e-01 |  2.0371e-01 |   2.0371e-01  |  2.0374e-01 |
| 0.842 | 2.0382e-01 |  2.0378e-01 |   2.0378e-01  |  2.0382e-01 |
| 0.842 | 2.0389e-01 |  2.0386e-01 |   2.0386e-01  |  2.0389e-01 |
| 0.842 | 2.0397e-01 |  2.0393e-01 |   2.0393e-01  |  2.0397e-01 |
| 0.842 | 2.0405e-01 |  2.0401e-01 |   2.0401e-01  |  2.0405e-01 |
| 0.842 | 2.0412e-01 |  2.0408e-01 |   2.0408e-01  |  2.0412e-01 |
| 0.842 | 2.0420e-01 |  2.0416e-01 |   2.0416e-01  |  2.0420e-01 |
| 0.843 | 2.0427e-01 |  2.0423e-01 |   2.0424e-01  |  2.0427e-01 |
| 0.843 | 2.0435e-01 |  2.0431e-01 |   2.0431e-01  |  2.0435e-01 |
| 0.843 | 2.0442e-01 |  2.0438e-01 |   2.0439e-01  |  2.0442e-01 |
| 0.843 | 2.0450e-01 |  2.0446e-01 |   2.0446e-01  |  2.0450e-01 |
| 0.843 | 2.0457e-01 |  2.0453e-01 |   2.0454e-01  |  2.0457e-01 |
| 0.843 | 2.0465e-01 |  2.0461e-01 |   2.0461e-01  |  2.0465e-01 |
| 0.843 | 2.0472e-01 |  2.0468e-01 |   2.0469e-01  |  2.0472e-01 |
| 0.843 | 2.0480e-01 |  2.0476e-01 |   2.0476e-01  |  2.0480e-01 |
| 0.843 | 2.0487e-01 |  2.0483e-01 |   2.0484e-01  |  2.0487e-01 |
| 0.843 | 2.0495e-01 |  2.0491e-01 |   2.0491e-01  |  2.0495e-01 |
| 0.844 | 2.0502e-01 |  2.0498e-01 |   2.0499e-01  |  2.0502e-01 |
| 0.844 | 2.0510e-01 |  2.0506e-01 |   2.0506e-01  |  2.0510e-01 |
| 0.844 | 2.0517e-01 |  2.0513e-01 |   2.0514e-01  |  2.0517e-01 |
| 0.844 | 2.0525e-01 |  2.0521e-01 |   2.0521e-01  |  2.0525e-01 |
| 0.844 | 2.0532e-01 |  2.0528e-01 |   2.0529e-01  |  2.0532e-01 |
| 0.844 | 2.0540e-01 |  2.0536e-01 |   2.0536e-01  |  2.0540e-01 |
| 0.844 | 2.0548e-01 |  2.0544e-01 |   2.0544e-01  |  2.0548e-01 |
| 0.844 | 2.0555e-01 |  2.0551e-01 |   2.0552e-01  |  2.0555e-01 |
| 0.844 | 2.0563e-01 |  2.0559e-01 |   2.0559e-01  |  2.0563e-01 |
| 0.844 | 2.0570e-01 |  2.0566e-01 |   2.0567e-01  |  2.0570e-01 |
| 0.845 | 2.0578e-01 |  2.0574e-01 |   2.0574e-01  |  2.0578e-01 |
| 0.845 | 2.0585e-01 |  2.0581e-01 |   2.0582e-01  |  2.0585e-01 |
| 0.845 | 2.0593e-01 |  2.0589e-01 |   2.0589e-01  |  2.0593e-01 |
| 0.845 | 2.0600e-01 |  2.0596e-01 |   2.0597e-01  |  2.0600e-01 |
| 0.845 | 2.0608e-01 |  2.0604e-01 |   2.0604e-01  |  2.0608e-01 |
| 0.845 | 2.0616e-01 |  2.0612e-01 |   2.0612e-01  |  2.0616e-01 |
| 0.845 | 2.0623e-01 |  2.0619e-01 |   2.0620e-01  |  2.0623e-01 |
| 0.845 | 2.0631e-01 |  2.0627e-01 |   2.0627e-01  |  2.0631e-01 |
| 0.845 | 2.0638e-01 |  2.0634e-01 |   2.0635e-01  |  2.0638e-01 |
| 0.845 | 2.0646e-01 |  2.0642e-01 |   2.0642e-01  |  2.0646e-01 |
| 0.846 | 2.0653e-01 |  2.0649e-01 |   2.0650e-01  |  2.0653e-01 |
| 0.846 | 2.0661e-01 |  2.0657e-01 |   2.0657e-01  |  2.0661e-01 |
| 0.846 | 2.0669e-01 |  2.0665e-01 |   2.0665e-01  |  2.0669e-01 |
| 0.846 | 2.0676e-01 |  2.0672e-01 |   2.0673e-01  |  2.0676e-01 |
| 0.846 | 2.0684e-01 |  2.0680e-01 |   2.0680e-01  |  2.0684e-01 |
| 0.846 | 2.0691e-01 |  2.0687e-01 |   2.0688e-01  |  2.0691e-01 |
| 0.846 | 2.0699e-01 |  2.0695e-01 |   2.0695e-01  |  2.0699e-01 |
| 0.846 | 2.0706e-01 |  2.0702e-01 |   2.0703e-01  |  2.0706e-01 |
| 0.846 | 2.0714e-01 |  2.0710e-01 |   2.0710e-01  |  2.0714e-01 |
| 0.846 | 2.0722e-01 |  2.0718e-01 |   2.0718e-01  |  2.0722e-01 |
| 0.847 | 2.0729e-01 |  2.0725e-01 |   2.0726e-01  |  2.0729e-01 |
| 0.847 | 2.0737e-01 |  2.0733e-01 |   2.0733e-01  |  2.0737e-01 |
| 0.847 | 2.0744e-01 |  2.0740e-01 |   2.0741e-01  |  2.0744e-01 |
| 0.847 | 2.0752e-01 |  2.0748e-01 |   2.0748e-01  |  2.0752e-01 |
| 0.847 | 2.0760e-01 |  2.0756e-01 |   2.0756e-01  |  2.0760e-01 |
| 0.847 | 2.0767e-01 |  2.0763e-01 |   2.0764e-01  |  2.0767e-01 |
| 0.847 | 2.0775e-01 |  2.0771e-01 |   2.0771e-01  |  2.0775e-01 |
| 0.847 | 2.0782e-01 |  2.0778e-01 |   2.0779e-01  |  2.0782e-01 |
| 0.847 | 2.0790e-01 |  2.0786e-01 |   2.0786e-01  |  2.0790e-01 |
| 0.847 | 2.0798e-01 |  2.0794e-01 |   2.0794e-01  |  2.0798e-01 |
